# binIdx ctxIdx symbol range offset
8420 273 1 259 75
8421 273 1 380 151
8422 273 1 300 151
8423 273 1 476 303
8424 273 1 377 303
8425 273 1 308 303
8426 273 0 424 387
8427 -1 1 424 351
8428 266 1 415 351
8429 274 0 324 68
8430 -1 0 324 136
8431 266 1 317 136
8432 275 1 269 136
8433 275 1 446 273
8434 275 1 383 273
8435 275 1 333 273
8436 275 1 285 273
8437 275 0 296 204
8438 -1 1 296 113
8439 266 1 290 113
8440 275 1 484 226
8441 275 1 408 226
8442 275 1 345 226
8443 275 1 295 226
8444 275 1 256 226
8445 275 0 296 57
8446 -1 0 296 115
8447 266 1 290 115
8448 275 1 484 230
8449 275 1 408 230
8450 275 1 345 230
8451 275 1 295 230
8452 275 1 256 230
8453 275 0 296 95
8454 -1 0 296 190
8455 266 1 290 190
8456 275 1 484 381
8457 275 1 408 381
8458 275 0 504 294
8459 -1 1 504 85
8460 266 1 495 85
8461 275 1 401 85
8462 275 1 324 85
8463 275 1 262 85
8464 275 1 428 170
8465 275 1 362 170
8466 275 1 309 170
8467 275 1 268 170
8468 275 1 458 341
8469 275 1 396 341
8470 275 1 345 341
8471 275 0 328 299
8472 -1 1 328 270
8473 266 1 321 270
8474 275 0 448 45
8475 -1 0 448 90
8476 266 1 439 90
8477 275 1 358 90
8478 275 1 293 90
8479 275 1 484 180
8480 275 1 404 180
8481 275 1 338 180
8482 275 1 285 180
8483 275 1 488 360
8484 275 1 423 360
8485 275 1 369 360
8486 275 0 344 279
8487 -1 1 344 214
8488 266 1 337 214
8489 275 1 278 214
8490 275 1 464 428
8491 275 0 288 146
8492 -1 1 288 5
8493 104 1 280 5
8494 152 1 468 10
8495 213 0 459 10
8496 153 1 343 10
8497 214 0 329 10
8498 154 1 480 21
8499 215 0 464 21
8500 155 1 336 21
8501 216 0 320 21
8502 156 1 396 42
8503 217 0 371 42
8504 157 1 267 42
8505 218 0 498 85
8506 158 1 348 85
8507 219 0 327 85
8508 159 1 484 171
8509 220 0 436 171
8510 160 1 306 171
8511 221 0 260 171
8512 161 0 380 27
8513 162 1 291 27
8514 223 0 464 55
8515 163 1 354 55
8516 224 0 438 110
8517 164 1 321 110
8518 225 0 372 220
8519 165 1 316 220
8520 226 0 256 65
8521 267 1 256 130
8522 271 1 438 260
8523 271 1 387 260
8524 271 1 339 260
8525 271 1 300 260
8526 271 1 270 260
8527 271 0 464 306
8528 -1 1 464 148
8529 266 1 455 148
8530 272 1 320 148
8531 272 1 452 296
8532 272 1 330 296
8533 272 0 340 204
8534 -1 1 340 68
8535 266 1 333 68
8536 273 1 506 136
8537 273 1 402 136
8538 273 1 316 136
8539 273 1 260 136
8540 273 1 414 272
8541 273 1 341 272
8542 273 1 282 272
8543 273 0 368 293
8544 -1 1 368 219
8545 266 1 361 219
8546 274 1 281 219
8547 274 0 496 5
8548 -1 0 496 11
8549 266 1 487 11
8550 275 1 393 11
8551 275 1 316 11
8552 275 1 265 11
8553 275 1 434 23
8554 275 1 368 23
8555 275 1 315 23
8556 275 1 274 23
8557 275 1 470 46
8558 275 1 408 46
8559 275 1 357 46
8560 275 1 316 46
8561 275 1 284 46
8562 275 1 508 92
8563 -1 0 508 184
8564 -1 0 508 368
8565 266 1 499 368
8566 275 1 451 368
8567 275 1 406 368
8568 275 1 369 368
8569 275 0 480 479
8570 -1 1 480 479
8571 266 0 288 271
8572 -1 1 288 255
8573 266 1 268 255
8574 275 0 296 193
8575 -1 1 296 91
8576 266 1 277 91
8577 275 1 458 183
8578 275 1 382 183
8579 275 1 329 183
8580 275 1 279 183
8581 275 1 480 366
8582 275 1 418 366
8583 275 1 367 366
8584 275 0 328 324
8585 -1 1 328 321
8586 266 0 352 254
8587 -1 1 352 157
8588 266 1 313 157
8589 275 1 267 157
8590 275 1 448 314
8591 275 1 379 314
8592 275 1 331 314
8593 275 0 360 227
8594 -1 1 360 94
8595 266 1 323 94
8596 275 1 264 94
8597 275 1 436 188
8598 275 1 373 188
8599 275 1 323 188
8600 275 1 275 188
8601 275 1 476 377
8602 275 1 417 377
8603 275 0 384 64
8604 -1 0 384 128
8605 266 1 343 128
8606 275 1 287 128
8607 275 1 488 257
8608 275 1 419 257
8609 275 1 363 257
8610 275 1 318 257
8611 275 1 283 257
8612 275 0 264 62
8613 -1 0 264 124
8614 266 1 474 249
8615 275 1 398 249
8616 275 1 335 249
8617 275 1 285 249
8618 275 0 312 29
8619 -1 0 312 58
8620 3 0 304 58
8621 68 0 376 116
8622 69 0 400 232
8623 69 1 394 59
8624 69 0 372 118
8625 68 0 474 236
8626 69 0 494 472
8627 69 1 432 389
8628 69 1 394 309
8629 68 1 304 134
8630 68 0 376 269
8631 69 1 352 139
8632 69 1 352 279
8633 69 0 334 188
8634 68 0 398 377
8635 69 0 416 374
8636 69 1 416 332
8637 69 0 416 248
8638 68 0 264 248
8639 69 1 256 224
8640 69 0 256 193
8641 69 1 256 130
8642 68 0 312 261
8643 69 0 256 155
8644 69 1 256 55
8645 69 1 256 110
8646 68 0 322 221
8647 69 0 334 133
8648 69 1 316 267
8649 69 0 256 158
8650 68 0 332 317
8651 69 0 352 322
8652 69 1 352 293
8653 69 0 352 235
8654 68 0 496 470
8655 69 1 480 429
8656 69 0 480 379
8657 69 1 480 279
8658 68 0 345 279
8659 69 0 352 220
8660 69 1 352 89
8661 69 1 352 179
8662 68 0 258 179
8663 69 0 256 99
8664 69 1 256 199
8665 69 0 256 142
8666 68 0 366 284
8667 69 0 352 189
8668 69 1 352 27
8669 69 1 352 54
8670 68 0 267 54
8671 69 1 278 108
8672 69 1 300 216
8673 69 0 492 156
8674 68 0 382 156
8675 69 1 448 312
8676 69 0 410 139
8677 69 1 446 279
8678 68 0 356 279
8679 69 0 300 147
8680 69 1 344 295
8681 69 0 300 202
8682 64 0 400 9
8683 73 1 389 9
8684 73 1 378 9
8685 73 1 369 9
8686 73 1 361 9
8687 79 1 333 9
8688 83 1 298 9
8689 60 0 257 9
8690 96 1 502 19
8691 134 1 433 19
8692 195 0 425 19
8693 135 1 413 19
8694 196 0 405 19
8695 136 1 386 19
8696 197 0 378 19
8697 137 1 348 19
8698 198 0 341 19
8699 138 1 329 19
8700 199 0 322 19
8701 139 1 291 19
8702 200 0 285 19
8703 140 1 510 38
8704 201 0 501 38
8705 141 1 478 38
8706 202 0 469 38
8707 142 1 445 38
8708 203 0 437 38
8709 143 1 386 38
8710 204 0 378 38
8711 144 1 347 38
8712 205 0 340 38
8713 145 1 316 38
8714 206 0 310 38
8715 146 1 292 38
8716 207 0 286 38
8717 147 1 476 77
8718 208 0 464 77
8719 148 1 431 77
8720 209 0 394 77
8721 248 1 325 77
8722 252 1 269 77
8723 252 1 452 154
8724 252 1 383 154
8725 252 1 335 154
8726 252 1 290 154
8727 252 1 510 308
8728 252 1 454 308
8729 252 1 401 308
8730 252 1 358 308
8731 252 1 323 308
8732 252 0 264 147
8733 -1 1 264 31
8734 247 1 488 62
8735 253 1 399 62
8736 253 1 326 62
8737 253 1 267 62
8738 253 1 442 124
8739 253 1 379 124
8740 253 1 329 124
8741 253 1 281 124
8742 253 1 488 248
8743 253 1 429 248
8744 253 1 381 248
8745 253 1 342 248
8746 253 1 305 248
8747 253 1 276 248
8748 -1 1 276 221
8749 -1 1 276 166
8750 -1 1 276 56
8751 -1 0 276 112
8752 -1 0 276 224
8753 -1 1 276 172
8754 -1 1 276 68
8755 -1 0 276 136
8756 247 1 257 136
8757 254 1 476 272
8758 254 1 446 272
8759 254 1 421 272
8760 254 1 398 272
8761 254 1 376 272
8762 254 1 358 272
8763 254 1 341 272
8764 254 1 325 272
8765 254 1 310 272
8766 254 1 298 272
8767 254 1 287 272
8768 254 1 276 272
8769 254 0 320 216
8770 -1 1 320 112
8771 247 1 298 112
8772 255 1 510 224
8773 255 1 441 224
8774 255 1 385 224
8775 255 1 331 224
8776 255 1 288 224
8777 255 1 510 449
8778 255 1 457 449
8779 255 0 400 342
8780 -1 1 400 285
8781 247 1 375 285
8782 256 1 340 285
8783 256 1 307 285
8784 256 0 416 64
8785 -1 0 416 128
8786 247 1 393 128
8787 256 1 337 128
8788 256 1 292 128
8789 256 1 257 128
8790 256 1 448 256
8791 256 1 395 256
8792 256 1 352 256
8793 256 1 317 256
8794 256 1 290 256
8795 256 1 264 256
8796 256 0 384 256
8797 -1 1 384 128
8798 247 1 362 128
8799 256 1 317 128
8800 256 1 282 128
8801 256 1 498 257
8802 256 1 445 257
8803 256 1 402 257
8804 256 1 361 257
8805 256 1 328 257
8806 256 1 297 257
8807 256 1 273 257
8808 256 0 368 114
8809 -1 0 368 228
8810 247 1 350 228
8811 256 1 305 228
8812 256 1 270 228
8813 256 1 474 456
8814 256 0 424 280
8815 -1 1 424 136
8816 247 1 404 136
8817 256 1 338 136
8818 256 1 285 136
8819 256 1 488 273
8820 256 1 423 273
8821 256 1 369 273
8822 256 1 326 273
8823 256 1 285 273
8824 256 0 256 164
8825 -1 1 256 72
8826 247 1 486 145
8827 256 1 410 145
8828 256 1 347 145
8829 256 1 297 145
8830 256 1 258 145
8831 256 1 442 291
8832 256 1 391 291
8833 256 1 343 291
8834 256 1 304 291
8835 256 0 480 281
8836 -1 1 480 82
8837 247 1 459 82
8838 256 1 387 82
8839 256 1 328 82
8840 256 1 280 82
8841 256 1 486 165
8842 256 1 427 165
8843 256 1 379 165
8844 256 1 340 165
8845 256 1 303 165
8846 256 1 274 165
8847 256 1 494 330
8848 256 1 451 330
8849 256 1 410 330
8850 256 1 377 330
8851 -1 1 377 283
8852 -1 1 377 190
8853 -1 1 377 4
8854 -1 0 377 8
8855 -1 0 377 17
8856 -1 0 377 35
8857 -1 0 377 71
8858 -1 0 377 142
8859 247 1 363 142
8860 256 1 336 142
8861 256 1 310 142
8862 256 1 290 142
8863 256 1 271 142
8864 256 1 506 285
8865 256 1 478 285
8866 256 1 451 285
8867 256 1 426 285
8868 256 1 405 285
8869 256 1 385 285
8870 256 1 366 285
8871 256 1 351 285
8872 256 1 337 285
8873 -1 1 337 234
8874 -1 1 337 132
8875 -1 0 337 265
8876 -1 1 337 193
8877 -1 1 337 49
8878 -1 0 337 99
8879 247 1 323 99
8880 256 1 309 99
8881 256 1 298 99
8882 256 1 288 99
8883 256 1 278 99
8884 256 1 269 99
8885 256 1 260 99
8886 256 1 504 198
8887 256 1 491 198
8888 256 1 479 198
8889 256 1 467 198
8890 256 1 456 198
8891 256 1 445 198
8892 256 1 436 198
8893 -1 0 436 396
8894 -1 1 436 356
8895 247 1 421 356
8896 256 1 413 356
8897 256 1 405 356
8898 256 1 397 356
8899 256 1 389 356
8900 256 1 381 356
8901 256 1 374 356
8902 256 1 367 356
8903 256 1 360 356
8904 256 0 448 196
8905 -1 0 448 393
8906 247 1 431 393
8907 256 1 402 393
8908 256 0 432 288
8909 -1 1 432 145
8910 247 1 418 145
8911 256 1 372 145
8912 256 1 335 145
8913 256 1 300 145
8914 256 1 273 145
8915 256 1 494 291
8916 256 1 453 291
8917 256 1 414 291
8918 256 1 382 291
8919 256 1 356 291
8920 256 1 332 291
8921 256 1 309 291
8922 256 0 288 8
8923 -1 0 288 16
8924 96 1 282 16
8925 134 1 486 33
8926 195 0 477 33
8927 135 1 463 33
8928 196 0 454 33
8929 136 1 433 33
8930 197 0 425 33
8931 137 1 392 33
8932 198 0 384 33
8933 138 1 370 33
8934 199 0 363 33
8935 139 1 333 33
8936 200 0 326 33
8937 140 1 291 33
8938 201 0 285 33
8939 141 1 272 33
8940 202 0 266 33
8941 142 1 504 67
8942 203 0 495 67
8943 143 1 439 67
8944 204 0 431 67
8945 144 1 396 67
8946 205 0 388 67
8947 145 1 361 67
8948 206 0 354 67
8949 146 1 333 67
8950 207 0 326 67
8951 147 1 270 67
8952 208 0 263 67
8953 148 1 488 134
8954 209 0 447 134
8955 248 1 381 134
8956 252 1 331 134
8957 252 1 283 134
8958 252 1 492 269
8959 252 1 433 269
8960 252 1 385 269
8961 252 1 339 269
8962 252 1 302 269
8963 252 1 273 269
8964 252 0 432 377
8965 -1 1 432 323
8966 247 1 419 323
8967 253 1 380 323
8968 253 1 349 323
8969 253 0 480 75
8970 -1 0 480 150
8971 247 1 466 150
8972 254 1 425 150
8973 254 1 392 150
8974 254 1 360 150
8975 254 1 334 150
8976 254 1 310 150
8977 254 1 291 150
8978 254 1 273 150
8979 254 1 256 150
8980 254 1 480 301
8981 254 1 455 301
8982 254 1 431 301
8983 254 1 411 301
8984 254 1 392 301
8985 -1 1 392 210
8986 -1 1 392 29
8987 -1 0 392 59
8988 -1 0 392 118
8989 -1 0 392 236
8990 -1 1 392 81
8991 247 1 380 81
8992 255 1 327 81
8993 255 1 277 81
8994 255 1 476 162
8995 255 1 414 162
8996 255 1 363 162
8997 255 1 322 162
8998 255 1 283 162
8999 255 1 506 324
9000 255 1 458 324
9001 255 1 413 324
9002 255 1 376 324
9003 255 1 346 324
9004 255 0 448 109
9005 -1 0 448 218
9006 247 1 435 218
9007 256 1 389 218
9008 256 1 346 218
9009 256 1 311 218
9010 256 1 284 218
9011 256 1 258 218
9012 256 1 468 436
9013 256 0 312 61
9014 -1 0 312 123
9015 247 1 305 123
9016 256 1 268 123
9017 256 1 466 247
9018 256 1 410 247
9019 256 1 364 247
9020 256 1 327 247
9021 256 1 292 247
9022 256 1 265 247
9023 256 0 416 136
9024 -1 0 416 272
9025 247 1 406 272
9026 256 1 350 272
9027 256 1 305 272
9028 256 0 280 20
9029 -1 0 280 41
9030 247 1 273 41
9031 256 1 450 83
9032 256 1 374 83
9033 256 1 321 83
9034 256 1 271 83
9035 256 1 464 167
9036 256 1 402 167
9037 256 1 351 167
9038 256 1 310 167
9039 256 1 278 167
9040 256 1 496 335
9041 256 1 448 335
9042 256 1 403 335
9043 256 1 366 335
9044 -1 1 366 305
9045 -1 1 366 245
9046 -1 1 366 124
9047 -1 0 366 249
9048 -1 1 366 133
9049 -1 0 366 266
9050 -1 1 366 166
9051 -1 0 366 333
9052 247 1 358 333
9053 256 0 480 86
9054 -1 0 480 173
9055 247 1 470 173
9056 256 1 408 173
9057 256 1 357 173
9058 256 1 316 173
9059 256 1 284 173
9060 256 1 508 346
9061 256 1 460 346
9062 256 1 415 346
9063 256 1 378 346
9064 256 1 348 346
9065 256 0 448 420
9066 -1 1 448 392
9067 247 1 439 392
9068 256 0 432 63
9069 -1 0 432 126
9070 247 1 424 126
9071 256 1 355 126
9072 256 1 299 126
9073 256 1 256 126
9074 256 1 430 252
9075 256 1 374 252
9076 256 1 329 252
9077 256 1 286 252
9078 256 1 506 505
9079 256 0 424 422
9080 -1 1 424 421
9081 247 0 256 191
9082 -1 1 256 127
9083 247 1 472 255
9084 256 1 396 255
9085 256 1 333 255
9086 256 1 283 255
9087 256 0 312 90
9088 -1 0 312 181
9089 247 1 293 181
9090 256 1 480 363
9091 256 1 395 363
9092 256 0 276 148
9093 -1 1 276 21
9094 247 1 258 21
9095 256 1 392 43
9096 256 1 306 43
9097 256 1 500 86
9098 256 1 411 86
9099 256 1 338 86
9100 256 1 279 86
9101 256 1 466 172
9102 256 1 394 172
9103 256 1 335 172
9104 256 1 287 172
9105 256 1 500 344
9106 256 1 441 344
9107 256 1 393 344
9108 -1 1 393 295
9109 -1 1 393 197
9110 -1 1 393 2
9111 -1 0 393 4
9112 -1 0 393 9
9113 -1 0 393 19
9114 -1 0 393 38
9115 -1 0 393 76
9116 96 1 385 76
9117 134 1 331 76
9118 195 0 324 76
9119 135 1 315 76
9120 196 0 309 76
9121 136 1 297 76
9122 197 0 291 76
9123 137 1 269 76
9124 198 0 263 76
9125 138 1 508 152
9126 199 0 499 152
9127 139 1 460 152
9128 200 0 451 152
9129 140 1 406 152
9130 201 0 398 152
9131 141 1 380 152
9132 202 0 373 152
9133 142 1 357 152
9134 203 0 350 152
9135 143 1 311 152
9136 204 0 305 152
9137 144 1 282 152
9138 205 0 276 152
9139 145 1 258 152
9140 206 0 504 304
9141 146 1 477 304
9142 207 0 468 304
9143 147 1 396 304
9144 208 0 386 304
9145 148 1 360 304
9146 209 0 332 304
9147 248 0 424 203
9148 -1 0 424 406
9149 249 1 444 375
9150 252 1 385 375
9151 252 0 448 372
9152 -1 1 448 296
9153 247 1 420 296
9154 253 1 366 296
9155 253 1 323 296
9156 253 0 328 113
9157 -1 0 328 226
9158 247 1 308 226
9159 254 1 296 226
9160 254 1 284 226
9161 254 1 273 226
9162 254 1 262 226
9163 254 1 504 453
9164 254 1 488 453
9165 254 1 473 453
9166 254 1 459 453
9167 254 0 448 286
9168 -1 1 448 124
9169 247 1 423 124
9170 255 1 369 124
9171 255 1 326 124
9172 255 1 285 124
9173 255 1 506 248
9174 255 1 456 248
9175 255 1 408 248
9176 255 1 369 248
9177 255 1 338 248
9178 255 1 308 248
9179 255 1 285 248
9180 255 1 263 248
9181 255 0 336 105
9182 -1 0 336 211
9183 247 1 318 211
9184 256 1 286 211
9185 256 1 256 211
9186 256 1 454 422
9187 256 0 360 105
9188 -1 0 360 211
9189 247 1 343 211
9190 256 1 293 211
9191 256 1 508 422
9192 256 1 446 422
9193 256 0 408 222
9194 -1 1 408 37
9195 247 1 389 37
9196 256 1 320 37
9197 256 1 264 37
9198 256 1 442 74
9199 256 1 383 74
9200 256 1 335 74
9201 256 1 290 74
9202 256 1 510 148
9203 256 1 454 148
9204 256 1 401 148
9205 256 1 358 148
9206 256 1 323 148
9207 256 1 290 148
9208 256 1 264 148
9209 -1 1 264 32
9210 -1 0 264 65
9211 -1 0 264 130
9212 -1 0 264 260
9213 247 0 384 259
9214 -1 1 384 135
9215 247 1 347 135
9216 256 1 317 135
9217 256 1 294 135
9218 256 1 272 135
9219 256 1 502 271
9220 256 1 469 271
9221 256 1 438 271
9222 256 1 412 271
9223 256 1 387 271
9224 256 1 364 271
9225 256 1 345 271
9226 256 1 327 271
9227 256 1 310 271
9228 256 1 297 271
9229 -1 1 297 245
9230 -1 1 297 193
9231 -1 1 297 89
9232 -1 0 297 179
9233 -1 1 297 62
9234 -1 0 297 125
9235 -1 0 297 250
9236 -1 1 297 203
9237 247 1 273 203
9238 256 1 261 203
9239 256 1 498 407
9240 256 1 479 407
9241 256 1 461 407
9242 256 1 444 407
9243 256 1 430 407
9244 256 1 417 407
9245 256 0 384 78
9246 -1 0 384 156
9247 247 1 351 156
9248 256 1 323 156
9249 256 1 296 156
9250 256 1 275 156
9251 256 1 510 313
9252 256 1 479 313
9253 256 1 449 313
9254 256 1 421 313
9255 256 1 398 313
9256 256 1 376 313
9257 256 1 358 313
9258 256 1 341 313
9259 256 1 325 313
9260 256 0 480 110
9261 -1 0 480 220
9262 247 1 443 220
9263 256 1 406 220
9264 256 1 371 220
9265 256 1 343 220
9266 256 1 316 220
9267 256 1 295 220
9268 256 1 275 220
9269 256 1 256 220
9270 256 1 476 440
9271 256 1 448 440
9272 256 0 432 307
9273 -1 1 432 183
9274 247 1 402 183
9275 256 1 359 183
9276 256 1 324 183
9277 256 1 291 183
9278 256 1 265 183
9279 256 1 482 367
9280 256 1 443 367
9281 256 1 411 367
9282 256 1 381 367
9283 256 0 384 169
9284 -1 0 384 338
9285 247 1 355 338
9286 256 0 328 192
9287 -1 1 328 56
9288 247 1 305 56
9289 256 1 259 56
9290 256 1 432 113
9291 256 1 373 113
9292 256 1 325 113
9293 256 1 280 113
9294 256 1 490 226
9295 256 1 434 226
9296 256 1 388 226
9297 256 1 345 226
9298 256 1 310 226
9299 256 1 283 226
9300 256 1 257 226
9301 256 1 466 452
9302 -1 1 466 439
9303 -1 1 466 412
9304 -1 1 466 358
9305 -1 1 466 251
9306 -1 1 466 36
9307 -1 0 466 72
9308 -1 0 466 145
9309 -1 0 466 291
9310 -1 1 466 116
9311 -1 0 466 233
9312 -1 1 466 0
9313 -1 0 466 0
9314 96 1 457 0
9315 134 1 398 0
9316 195 0 390 0
9317 135 1 379 0
9318 196 0 372 0
9319 136 1 358 0
9320 197 0 351 0
9321 137 1 325 0
9322 198 0 318 0
9323 138 1 309 0
9324 199 0 303 0
9325 139 1 281 0
9326 200 0 275 0
9327 140 1 498 0
9328 201 0 489 0
9329 141 1 469 0
9330 202 0 460 0
9331 142 1 439 0
9332 203 0 431 0
9333 143 1 388 0
9334 204 0 380 0
9335 144 1 353 0
9336 205 0 346 0
9337 145 1 325 0
9338 206 0 318 0
9339 146 1 303 0
9340 207 0 297 0
9341 147 1 256 0
9342 208 0 500 0
9343 148 1 472 0
9344 209 0 435 0
9345 248 1 354 0
9346 252 1 289 0
9347 252 1 476 1
9348 252 1 396 1
9349 252 1 330 1
9350 252 1 277 1
9351 252 1 472 3
9352 252 1 407 3
9353 252 1 353 3
9354 252 1 310 3
9355 252 1 277 3
9356 252 1 490 7
9357 252 1 440 7
9358 252 1 399 7
9359 -1 0 399 15
9360 -1 0 399 30
9361 247 1 373 30
9362 253 1 317 30
9363 253 1 274 30
9364 253 1 466 60
9365 253 1 401 60
9366 253 1 347 60
9367 253 1 304 60
9368 253 1 271 60
9369 253 1 478 120
9370 253 1 428 120
9371 253 1 387 120
9372 253 1 348 120
9373 253 1 317 120
9374 253 1 293 120
9375 -1 0 293 241
9376 -1 1 293 190
9377 247 1 276 190
9378 254 1 508 381
9379 254 1 473 381
9380 254 1 440 381
9381 254 1 413 381
9382 254 1 387 381
9383 254 0 400 308
9384 -1 1 400 217
9385 247 1 377 217
9386 255 1 334 217
9387 255 1 293 217
9388 255 1 261 217
9389 255 1 462 435
9390 255 0 384 175
9391 -1 0 384 350
9392 247 1 362 350
9393 256 0 448 270
9394 -1 1 448 93
9395 247 1 424 93
9396 256 1 370 93
9397 256 1 327 93
9398 256 1 286 93
9399 256 1 508 186
9400 256 1 458 186
9401 256 1 410 186
9402 256 1 371 186
9403 256 1 340 186
9404 256 1 310 186
9405 256 1 287 186
9406 256 1 265 186
9407 256 1 488 372
9408 256 1 455 372
9409 -1 1 455 290
9410 -1 1 455 125
9411 -1 0 455 251
9412 -1 1 455 48
9413 -1 0 455 97
9414 -1 0 455 194
9415 247 1 432 194
9416 256 1 405 194
9417 256 1 379 194
9418 256 1 358 194
9419 256 1 338 194
9420 256 1 319 194
9421 256 1 305 194
9422 256 1 291 194
9423 256 1 278 194
9424 256 1 266 194
9425 256 1 508 388
9426 256 1 489 388
9427 256 1 471 388
9428 256 1 454 388
9429 -1 1 454 322
9430 -1 1 454 191
9431 -1 0 454 382
9432 -1 1 454 310
9433 -1 1 454 167
9434 -1 0 454 334
9435 247 1 432 334
9436 256 1 418 334
9437 256 1 405 334
9438 256 1 393 334
9439 256 1 381 334
9440 256 1 372 334
9441 256 1 363 334
9442 256 1 354 334
9443 256 1 346 334
9444 256 1 338 334
9445 256 0 448 211
9446 -1 0 448 422
9447 247 1 427 422
9448 256 0 464 399
9449 -1 1 464 334
9450 247 1 444 334
9451 256 1 396 334
9452 256 1 350 334
9453 256 0 296 174
9454 -1 1 296 52
9455 247 1 285 52
9456 256 1 484 105
9457 256 1 415 105
9458 256 1 359 105
9459 256 1 314 105
9460 256 1 279 105
9461 256 1 492 211
9462 256 1 439 211
9463 256 1 396 211
9464 256 1 355 211
9465 256 1 322 211
9466 256 1 291 211
9467 256 1 267 211
9468 256 1 488 423
9469 -1 1 488 358
9470 -1 1 488 228
9471 -1 0 488 457
9472 -1 1 488 427
9473 -1 1 488 367
9474 -1 1 488 247
9475 247 1 470 247
9476 256 1 433 247
9477 256 1 403 247
9478 256 1 374 247
9479 256 1 351 247
9480 256 1 329 247
9481 256 1 308 247
9482 256 1 292 247
9483 256 1 277 247
9484 256 1 263 247
9485 256 1 498 495
9486 256 0 352 311
9487 -1 1 352 271
9488 247 1 340 271
9489 256 1 307 271
9490 256 1 281 271
9491 256 0 384 229
9492 -1 1 384 75
9493 247 1 370 75
9494 256 1 325 75
9495 256 1 282 75
9496 256 1 498 151
9497 256 1 445 151
9498 256 1 402 151
9499 256 1 361 151
9500 256 1 328 151
9501 256 1 297 151
9502 256 1 273 151
9503 256 1 500 303
9504 256 1 463 303
9505 256 1 428 303
9506 256 1 399 303
9507 -1 1 399 207
9508 -1 1 399 15
9509 -1 0 399 30
9510 -1 0 399 61
9511 -1 0 399 122
9512 -1 0 399 244
9513 247 1 386 244
9514 256 1 359 244
9515 256 1 337 244
9516 256 1 316 244
9517 256 1 300 244
9518 256 1 285 244
9519 256 1 271 244
9520 256 1 257 244
9521 256 0 416 20
9522 -1 0 416 41
9523 247 1 404 41
9524 256 1 365 41
9525 256 1 334 41
9526 256 1 304 41
9527 256 1 281 41
9528 256 1 259 41
9529 256 1 476 83
9530 256 1 443 83
9531 256 1 416 83
9532 256 1 390 83
9533 256 1 365 83
9534 256 1 345 83
9535 256 1 326 83
9536 256 1 308 83
9537 -1 0 308 166
9538 -1 1 308 24
9539 96 1 302 24
9540 134 1 269 24
9541 195 0 263 24
9542 135 1 256 24
9543 196 0 500 48
9544 136 1 482 48
9545 197 0 473 48
9546 137 1 440 48
9547 198 0 432 48
9548 138 1 420 48
9549 199 0 412 48
9550 139 1 382 48
9551 200 0 375 48
9552 140 1 345 48
9553 201 0 338 48
9554 141 1 324 48
9555 202 0 317 48
9556 142 1 305 48
9557 203 0 299 48
9558 143 1 270 48
9559 204 0 264 48
9560 144 1 486 97
9561 205 0 477 97
9562 145 1 450 97
9563 206 0 441 97
9564 146 1 420 97
9565 207 0 412 97
9566 147 1 356 97
9567 208 0 349 97
9568 148 1 329 97
9569 209 0 303 97
9570 248 1 500 194
9571 252 1 455 194
9572 252 1 412 194
9573 252 1 377 194
9574 252 1 349 194
9575 252 1 322 194
9576 252 1 296 194
9577 252 1 276 194
9578 252 1 257 194
9579 252 1 478 388
9580 252 1 450 388
9581 252 1 423 388
9582 252 1 401 388
9583 252 0 336 141
9584 -1 0 336 283
9585 247 1 326 283
9586 253 1 298 283
9587 253 0 352 112
9588 -1 0 352 224
9589 247 1 343 224
9590 254 1 306 224
9591 254 1 277 224
9592 254 1 500 449
9593 254 1 457 449
9594 254 0 328 266
9595 -1 1 328 205
9596 247 1 319 205
9597 255 1 278 205
9598 255 1 478 410
9599 255 1 416 410
9600 255 0 408 363
9601 -1 1 408 318
9602 247 1 398 318
9603 256 1 378 318
9604 256 1 362 318
9605 256 1 347 318
9606 256 1 333 318
9607 256 1 319 318
9608 256 0 352 349
9609 -1 1 352 346
9610 247 0 256 64
9611 -1 0 256 128
9612 247 1 470 257
9613 256 1 429 257
9614 256 1 396 257
9615 256 1 364 257
9616 256 1 338 257
9617 256 1 314 257
9618 256 1 295 257
9619 256 1 277 257
9620 256 1 260 257
9621 256 0 256 208
9622 -1 1 256 160
9623 247 1 472 321
9624 256 1 422 321
9625 256 1 381 321
9626 256 1 348 321
9627 256 0 496 79
9628 -1 0 496 159
9629 247 1 465 159
9630 256 1 400 159
9631 256 1 346 159
9632 256 1 303 159
9633 256 1 270 159
9634 256 1 476 318
9635 256 1 426 318
9636 256 1 385 318
9637 256 1 346 318
9638 256 0 496 53
9639 -1 0 496 106
9640 247 1 466 106
9641 256 1 401 106
9642 256 1 347 106
9643 256 1 304 106
9644 256 1 271 106
9645 256 1 478 213
9646 256 1 428 213
9647 256 1 387 213
9648 256 1 348 213
9649 256 1 317 213
9650 256 1 293 213
9651 256 1 270 213
9652 256 1 496 426
9653 256 1 461 426
9654 -1 1 461 392
9655 -1 1 461 323
9656 -1 1 461 185
9657 -1 0 461 371
9658 -1 1 461 281
9659 -1 1 461 101
9660 -1 0 461 202
9661 -1 0 461 404
9662 247 1 433 404
9663 256 0 464 12
9664 -1 0 464 24
9665 247 1 437 24
9666 256 1 389 24
9667 256 1 343 24
9668 256 1 306 24
9669 256 1 277 24
9670 256 1 500 48
9671 256 1 457 48
9672 256 1 416 48
